abreviation;nombreLibelle;libelle
psittaci;11;R.pcr.C.psittaciLBA
psittaci;11;PCR.C.PSITTACI/LBA
psittaci;11;PCR.C.PSITTACI/LCR
psittaci;11;PCR.C.PSITTACI/ORL
psittaci;11;PCR.C.PSITTACI/SOU
psittaci;11;PCR.C.PSITTACI/RESP
psittaci;11;PCR.C.PSITTACI/BIOP
psittaci;11;PCR.C.PSITTACI/LIQ
atbtype;1;Morph.atbtype PAER
lam;1;Dos.SérCh.légKapLam
plac;3;PHOSPHAT.ALCAL.PLAC.
plac;3;PHOSPHAT.ALCAL.PLAC
plac;3;CYT.DEBR.PLAC/LOCHI
rcli;1;Com.RCLIcult.Chlam:
hc;5;HC AER ASPECT
hc;5;HC BKSG ASPECT
hc;5;HC ArtérielleASPECT
hc;5;HC.AROMATIQ.POLY.
hc;5;HC ANA ASPECT
baumannii;3;REC.A.BAUMANNII N2
baumannii;3;RECH.A.BAUMANNII
baumannii;3;REC.A.BAUMANNII N3
min;1;PARTIC.MIN.AMIANTE
digestive;2;BAC BIOPS.DIGESTIVE
digestive;2;Myco biop.digestive
rhino;6;PCR Rhino/Ecouv
rhino;6;PCR Rhino/Lba
rhino;6;PCR Rhino/LiqBi
rhino;6;PCR Rhino/LCR
rhino;6;PCR Rhino/biop
rhino;6;PCR Rhino/Sécr
alve;1;ECHINOCOCC.ALVE SERO
osseuse;3;PCR CMV MOEL.OSSEUSE
osseuse;3;BAC BIOPS.OSSEUSE
osseuse;3;PCR EBV MOEL.OSSEUSE
dos;44;DOS.AMP OP-CO UR2
dos;44;DOS.AMP OP-CO UR1
dos;44;Dos.IL6 et IL10 LCR
dos;44;Conc dos.urinaires
dos;44;Anti-histones dos.
dos;44;Dos. Bétabloquant 2
dos;44;Dos. Bétabloquant 3
dos;44;DOS.AMP OP-CO UR3
dos;44;Dos. Bétabloquant 1
dos;44;GloboT.Céra Dos.Qual
dos;44;DOS. PHENOTHIAZ.U3
dos;44;DOS. PHENOTHIAZ.U2
dos;44;DOS. PHENOTHIAZ.U1
dos;44;DOS. CANNABIS U 1
dos;44;DOS. CANNABIS U 3
dos;44;DOS. CANNABIS U 2
dos;44;Dos. Cannabis
dos;44;Dos. Cannabis Ur 1
dos;44;Dos.IL6/IL10 HAqVit
dos;44;DOS.AMP OP-CO 2
dos;44;DOS.AMP OP-CO 3
dos;44;DOS. BETABLOQUANT U1
dos;44;DOS. BETABLOQUANT U2
dos;44;DOS. BETABLOQUANT U3
dos;44;Dos. Cannabis Ur 2
dos;44;Dos. Cannabis Ur 3
dos;44;DOS. PHENOTHIAZINE1
dos;44;DOS. PHENOTHIAZINE3
dos;44;DOS.AMP OP-CO 1
dos;44;DOS. PHENOTHIAZINE2
dos;44;DOS. NEUROLEPTIQUE2
dos;44;DOS. NEUROLEPTIQUE3
dos;44;DOS. NEUROLEPTIQUE1
dos;44;DOS.NEUROLEPTIQ PL
dos;44;DOS.PHENOTHIAZINE PL
dos;44;Dos.SérCh.légKapLam
dos;44;DOS. BETABLOQUANT 3
dos;44;DOS. BETABLOQUANT 2
dos;44;DOS. BETABLOQ SG 1
dos;44;Dos. Cannabis 3
dos;44;Dos. Cannabis 1
dos;44;DOS.IL6/10 HAQU.VIT
dos;44;Dos. Cannabis 2
dos;44;Dos.  Cannabis
vgkc;1;Ac A-Cx P VGKC sér
cyto;6;CYTO.LIQ.PONCTION
cyto;6;CYTO.MB.AMNIOTIQUE
cyto;6;CYTO.L.DETURGESCEN.
cyto;6;CYTO.LIQ.AMNIOTIQUE
cyto;6;CYTO.LIQ.PONCT.N 3
cyto;6;CYTO.LIQ.PONCT.N 2
sph;3;CYTOBAC.SPH.ORL N3
sph;3;CYTOBAC.SPH.ORL N2
sph;3;CYTOB.SPH.ORL MUCOV
colorat;1;R.Erlichia/colorat.
act;3;AP50 ACT.FCT VA
act;3;LY.T ACT.DR
act;3;AP50 - ACT.FCT
monocytes;1;MonocytesLiqBio
blqae;1;Cytob.Liq Pon.BLQAE
phenylala;1;PHENYLALA. suivi
parasites;1;Rech.parasites
fbal;1;Rapport FBAL/Creat
temperat;5;Températ.envoi=-20°C
temperat;5;Températ.envoi=+22°C
temperat;5;Températ.envoi=carbo
temperat;5;Températ.envoi ?
temperat;5;Températ.envoi=+5°C
tacro;1;TACRO.CINE.COMPLETE
fct;4;AP50 ACT.FCT VA
fct;4;AP50 ActivitéFct VA
fct;4;AP50 - ACT.FCT
fct;4;EXPL.FCT.EPIDIDYMAIR
cru;1;SS LOTLAIT MATER.CRU
coxi;1;TR.PCR Coxi.burnetti
paillet;1;sup destruc.paillet
lsd;6;LSD Ur
lsd;6;LSD PLASMA
lsd;6;Métabolite LSD
lsd;6;LSD URINES
lsd;6;LSD SANG
lsd;6;LSD
supp;1;supp.à ICSI ovoFIV
vorax;1;METHOTREXATE(VORAX.)
plasmo;1;Recherch.Plasmo spp
recherche;1;Chloral rechercheLG
afri;1;Interpr.Trypano.AFRI
diag;1;DIAG.SPHE.HEREDITAIR
oc;1;CYTOB.OC.VITRE
spermogr;2;SPERMOGR.SPERMOCYT
spermogr;2;Spermogr/Spermocyt
perfo;1;PERFO/GRZYB LBIO
pylori;6;PCR.H.PYLORI/SELLE
pylori;6;PCR.H.PYLORI/BIOP
pylori;6;R.pcr.H.pyloriBIOP
pylori;6;SER HELICO PYLORI/E
pylori;6;R.pcr.H.pyloriSELLE
pylori;6;PCR.H.pylori/BIOP N2
gestat;1;Herpes Gestat.Fc
ambroi;1;w230 ambroi.nAmba1
ifosf;1;Rapport Ifosf/Creat
citrique;2;AC.CITRIQUE ur
citrique;2;AC.CITRIQUE sg
mbr;1;Conc GpMbr par CFM
lipidiq;1;Explorat°A.Lipidiq.
ethyl;1;k78 oxyde éthyl.
bact;43;BACT.REDON MECH.N°2
bact;43;RECH.BACT.PART.N5
bact;43;BACT.LIQ.LAME,REDON
bact;43;RECH.BACT.PART.N4
bact;43;RECH.BACT.PART.N3
bact;43;BACT.MATERIEL(MAT)
bact;43;RECH.BACT.PARTIC.
bact;43;R.bact.PCR16S/Pvt 3
bact;43;BACT.REDON MECH.STE
bact;43;RECH.BACT.PART.N2
bact;43;R.bact.PCR16S/Pvt 2
bact;43;R.bact.PCR16S/Pvt 1
bact;43;BACT.LQ .PED SEUL
bact;43;BACT.VALVE
bact;43;BACT.VALVE STERILIT
bact;43;BACT.PROD.SANGUIN
bact;43;BACT.POCHE NUTRIT.
bact;43;BACT.MATERIEL(MAT 2)
bact;43;Bact.totales(lot):
bact;43;Séq.souch.bact/PCR
bact;43;BACT.VALVE N°4
bact;43;BACT.VALVE N°5
bact;43;REC.BACT.AER DESIGN
bact;43;Bact.totales(sslot
bact;43;BACT.VALVE N°2
bact;43;BACT.VALVE N°3
bact;43;REC.BACT.16S/PCR
bact;43;BACT.MAT.ORTH(15J)N2
bact;43;REC.BACT.AER N5
bact;43;BACT.MAT.ORTH(15J)N3
bact;43;REC.BACT.AER N4
bact;43;BACT.MAT.ORTH(15J)N4
bact;43;Numé.Bact.(sslot):
bact;43;BACT.KT, CIP N1
bact;43;BACT.KT, CIP N2
bact;43;BACT.KT, CIP N3
bact;43;BACT.PLACEN.LOOCHI
bact;43;BACT.VALV(CONT.STE)
bact;43;REC.BACT.16S/PCR N3
bact;43;REC.BACT.16S/PCR N2
bact;43;BACT.MAT.ORTH(15J)
bact;43;REC.BACT.AER N3
bact;43;REC.BACT.AER N2
lq;17;AGS SOLUBLES LQ PN
lq;17;C.tracho/CULT LQ
lq;17;AG solubles LQ
lq;17;MYCO LQ TRANS GREFFE
lq;17;MYCOL LQ.PERITONEAL
lq;17;BAC.LQ FL.ANA SEUL
lq;17;BACT.LQ .PED SEUL
lq;17;BICARBONATES lq dia
lq;17;Typ.pcr.C.trach LQ
lq;17;FL.AER+ANA SEUL LQ
lq;17;LQ AER ASPECT
lq;17;LQ ANA ASPECT
lq;17;R.pcr.16S lq
lq;17;16s.N.MEN.lq/PCR
lq;17;ID/GénotC.trachoLQ
lq;17;Pass.C.trach/CUL LQ
lq;17;BAC.LQ FL.AER SEUL
str;1;TRANS Séro STR.PNEUM
pyl;2;DO sér H.pyl.:
pyl;2;Résult IgG H.pyl :
tg;5;TG LOC DQ BM
tg;5;TG LOC DR BM
tg;5;TG LOC B BM
tg;5;TG LOC A BM
tg;5;TG LOC C BM
betabloquant;4;Dos  Bétabloquant.
betabloquant;4;DOS BETABLOQUANT. 3
betabloquant;4;DOS BETABLOQUANT. 2
betabloquant;4;DOS BETABLOQUANT. 1
spp;5;m227 Malassezia spp
spp;5;Recherch.Plasmo spp
spp;5;M227  MALASSEZIA SPP
spp;5;IDENT.CRYPTOSP.SPP
spp;5;Ident.cryptosp.spp
cytob;59;Cytob.Liq Pn LQAA
cytob;59;CYTOB.OR.MOY/SINUS
cytob;59;CYTOB.ASP.BRONCH.
cytob;59;Cytob.Liq Ponction
cytob;59;Cytob.Orei.moyen N2
cytob;59;CYTOB.LBA MUCOVIS
cytob;59;Cytob.Orei.moyen N3
cytob;59;Cytob.Liq Amniotiqu
cytob;59;Cytob.Orei.moyenne
cytob;59;CYTOB.ASP.BRO.IMM.DE
cytob;59;CYTOB.CORNEE
cytob;59;CYTOB.SPHERE ORL N2
cytob;59;CYTOB.SEC.BR.IMMUD.
cytob;59;CYTOB.DES BIOPS.AUT
cytob;59;CYTOB.SPHERE ORL N3
cytob;59;CYTOB.OR.MOY/SIN N2
cytob;59;CYTOB.OR.MOY/SIN N3
cytob;59;CYTOB.PUS FERME N°2
cytob;59;CYTOB.PUS FERME N°3
cytob;59;CYTOB.PUS FERME N°4
cytob;59;CYTOB.PUS FERME N°5
cytob;59;Cytob.Liq Ponct.N 3
cytob;59;Cytob.Liq Ponct.N 2
cytob;59;CYTOB.OCULAIR SUP
cytob;59;CYTOB.OCUL.L.VITRE
cytob;59;Cytob.Liq Pn AELQ
cytob;59;CYTOB.ASP.BRON.MUCO
cytob;59;CYTOB.OREILLE EXT N2
cytob;59;CYTOB.OCUL SUP N2
cytob;59;Cytob.Liq Pn AALQ
cytob;59;CYTOB. URINE PYEL N2
cytob;59;CYTOB.BIOPS.AUT N5
cytob;59;CYTOB.BIOPS.AUT N4
cytob;59;CYTOB.BIOPS.AUT N3
cytob;59;CYTOB.BIOPS.AUT N2
cytob;59;Cytob.Liq Pn PELQ
cytob;59;CYTOB.LBA IMMUNOD
cytob;59;CYTOB.PUS ABDO N3
cytob;59;CYTOB.BIOPS.AUT N8
cytob;59;CYTOB.SPH.ORL MUCOV
cytob;59;CYTOB.BIOPS.AUT N7
cytob;59;CYTOB.PUS CUTA N3
cytob;59;CYTOB.BIOPS.AUT N6
cytob;59;CYTOB.PUS ABDO N2
cytob;59;CYTOB.PUS CUTA N2
cytob;59;CYTOB. URINE PYELIQ
cytob;59;CYTOB.BIOHP N2
cytob;59;CYTOB.LAV.BRONCH-AL
cytob;59;CYTOB.DES BIOPS.PUL
cytob;59;Cytob.Liq Pn ANLQ
cytob;59;Cytob.Liq Pon.BLQAE
cytob;59;CYTOB.OC.VITRE
cytob;59;Cytob.Liq DPCA
cytob;59;Cytob.Liq Pon.BLQAN
cytob;59;CYTOB.URIN.NUMHEMAT
cytob;59;Cytob.Liq Articulai
cytob;59;CYTOB.BIOPSIE DIG.N2
cytob;59;CYTOB.SPHERE ORL
cytob;59;CYTOB.BIOPSIE DIG.N3
morph;1;Morph.atbtype PAER
urin;2;Ifosfamides Urin.
urin;2;CYTOB.URIN.NUMHEMAT
hep;4;HEP.FULMINANTE
hep;4;HEP.DELTA ARN
hep;4;TCA HEP.STD
hep;4;DO PF4/Hep.
cp;86;hhv6 moelle CP
cp;86;adéno écouv. CP
cp;86;ebv liq bio CP
cp;86;hhv6 biopsie CP
cp;86;jc sang CP
cp;86;hsv écouv. CP
cp;86;hsv écouv3  CP
cp;86;hhv8  liq bio CP
cp;86;vzv écouv3  CP
cp;86;hhv6 liq bio CP
cp;86;hsv moelle CP
cp;86;cmv écouv. CP
cp;86;ebv lba CP
cp;86;cmv liq bio CP
cp;86;ebv écouv2 CP
cp;86;cmv selles CP
cp;86;hsv sang CP
cp;86;jc urines CP
cp;86;hsv biopsie CP
cp;86;vzv biopsie CP
cp;86;HHV6 lba CP
cp;86;cmv moelle CP
cp;86;ebv écouv. CP
cp;86;adéno sécrét. CP
cp;86;HHV8 lba CP
cp;86;bk liq bio CP
cp;86;hsv sécrét. CP
cp;86;b19 lba CP
cp;86;adéno hum.aq. CP
cp;86;cmv lcr CP
cp;86;hhv8 sécrét. CP
cp;86;adéno sang CP
cp;86;vzv liq bio CP
cp;86;ebv biopsie CP
cp;86;cmv lba CP
cp;86;hhv6 sang CP
cp;86;vzv écouv. CP
cp;86;ebv moelle CP
cp;86;vzv écouv2 CP
cp;86;b19 sécrét. CP
cp;86;adéno écouv2 CP
cp;86;b19 lcr CP
cp;86;jc lcr CP
cp;86;b19 sang CP
cp;86;bk biopsie CP
cp;86;ebv sécrét. CP
cp;86;bk sang CP
cp;86;b19 biopsie CP
cp;86;adéno urines CP
cp;86;cmv sang CP
cp;86;adéno liq bio CP
cp;86;jc biopsie CP
cp;86;ebv sang CP
cp;86;hhv6 sécrét. CP
cp;86;b19 écouv. CP
cp;86;cmv urines CP
cp;86;HHV6 écouv. CP
cp;86;cmv écouv3  CP
cp;86;vzv lba CP
cp;86;cmv sécrét. CP
cp;86;hsv liq bio CP
cp;86;cmv biopsie CP
cp;86;hsv lcr CP
cp;86;adéno biopsie CP
cp;86;HHV8 lcr CP
cp;86;adéno écouv3  CP
cp;86;adéno moelle CP
cp;86;ebv lcr CP
cp;86;cmv écouv2 CP
cp;86;b19 liq bio CP
cp;86;HHV8 sang CP
cp;86;adéno lcr CP
cp;86;vzv sécrét. CP
cp;86;adéno selles CP
cp;86;hsv hum.aq. CP
cp;86;adéno lba CP
cp;86;hhv6 lcr CP
cp;86;hsv écouv2 CP
cp;86;vzv sang CP
cp;86;ebv écouv3  CP
cp;86;hsv lba CP
cp;86;hhv8 biopsie CP
cp;86;vzv hum.aq. CP
cp;86;vzv lcr CP
cp;86;bk urines CP
cp;86;b19 moelle CP
mcrlc;1;MCRLC
proto;1;IgTCR-Proto.FRALLE
sm;4;Sm/RNP Titrage :
sm;4;Sm Dosage :
sm;4;Sm Titrage :
sm;4;Sm/RNP Dosage :
nutrit;1;BACT.POCHE NUTRIT.
pdf;2;PDF
pdf;2;PDF (Auto)
afw;1;Recherche AFWill
xpd;1;Gène XPD
cpt;4;C4 Phénotyp cpt cit
cpt;4;C4 Phénotypage cpt
cpt;4;C6,C7,C8,C9 cpt cit
cpt;4;Cpt C6,C7,C8,C9
lg;16;PHENOTHIAZINES LG
lg;16;Méprobamate LG
lg;16;CHLORALO.LG RECH MS
lg;16;Chloral rechercheLG
lg;16;CHLORAL RECH LG
lg;16;SCREEN.ORGANOPHOS.LG
lg;16;Barbituriques LG
lg;16;SCR.ORGANOPHOS.LG
lg;16;BARBI LG
lg;16;MEPROBAMATE LG
lg;16;BENZO LG
lg;16;TRICYCLIQUES LG
lg;16;Benzo LG
lg;16;Tricycliques LG
lg;16;TOXIQUES LC-DAD LG
lg;16;Phénothiazines LG
tck;4;TCK patient
tck;4;TCK
tck;4;TCK ACC
tck;4;Ratio TCK
decongel;1;DECONGEL.EMBR+CATH
ca;2;BILAN CA/P/AU URINES
ca;2;AC A-ANHYD.CA II
astrovirus;1;PCR Astrovirus/Ec.
micr;2;EX MICR.URINE BCBU5
micr;2;EX MICR. UR. PYELIQ
sperm;5;PREPA.SPERM. IIU
sperm;5;analyse.pvt.spermEp
sperm;5;PREPA.SPERM.AVT I
sperm;5;ANALYSE.PVT.SPERM.EP
sperm;5;VC testSurvieSperm
vrs;22;PCR VRS B/Lba
vrs;22;PCR VRS A Lba
vrs;22;PCR VRS B/EcoN°3
vrs;22;PCR VRS A/EcoN°2
vrs;22;PCR VRS B/EcoN°2
vrs;22;PCR VRS B/Biopsie
vrs;22;PCR VRS A/EcoN°3
vrs;22;PCR VRS/Ecou 3
vrs;22;PCR VRS/Biopsie
vrs;22;PCR VRS A/LCR
vrs;22;PCR VRS A/Sécré.
vrs;22;PCR VRS B/Sécré.
vrs;22;PCR VRS B/Ecouvil
vrs;22;PCR VRS B/LCR
vrs;22;PCR VRS/Ecou 2
vrs;22;PCR VRS/Liq.bio
vrs;22;PCR VRS A/Ecouvil
vrs;22;PCR VRS A/LiqBio.
vrs;22;PCR VRS A/Biopsie
vrs;22;PCR VRS/Sécré°.
vrs;22;PCR VRS/Lba
vrs;22;PCR VRS B/LiqBio.
mycop;3;SER.MYCOP.PNEU.ELISA
mycop;3;SER.MYCOP.PNEU.SERUM
mycop;3;SER.MYCOP.PNEU.LCR
amp;8;DOS.AMP OP-CO UR2
amp;8;A-NEURO CV2,AMP..SER
amp;8;DOS.AMP OP-CO UR1
amp;8;DOS.AMP OP-CO 2
amp;8;DOS.AMP OP-CO 3
amp;8;DOS.AMP OP-CO UR3
amp;8;DOS.AMP OP-CO 1
amp;8;A-NEURO CV2,AMP..LCR
group;2;Ac A-Granuloc.Group
group;2;Group. HLA donneur
souch;8;R.pcr.M.hominSouch
souch;8;SOUCH.FONGIQUE CNRMA
souch;8;ID.SOUCH.CAMPY.COM
souch;8;ID.SOUCH.CAMPYLO.COM
souch;8;Séq.souch.bact/PCR
souch;8;Ident.souch.aérobie
souch;8;ID.SOUCH.CAMPY.HOP
souch;8;ID.SOUCH.CAMPYLO.HOP
electro;1;Conc ElectroHB
antistaph;1;Dépist.antistaph.:
chikung;3;PCR CHIKUNG. PLASMA
chikung;3;PCR Chikung/divers
chikung;3;PCR Chikung/plasma
vhe;3;PCR VHE/sérum
vhe;3;PCR VHE/plasma
vhe;3;PCR VHE/selles
adeno;20;PCR Adéno/Biopsie
adeno;20;PCR Adéno/EcoN°2
adeno;20;PCR Adéno/sécrét°
adeno;20;PCR Adéno/EcoN°3
adeno;20;PCR Adéno/écouv 1
adeno;20;PCR Adéno/Lba
adeno;20;PCR Adéno/écouv 2
adeno;20;PCR Adéno/LBA
adeno;20;PCR Adéno/liq.bio.
adeno;20;PCR Adéno/selles
adeno;20;PCR Adéno/Urines
adeno;20;PCR Adéno/écouv 3
adeno;20;PCR Adéno/LiqBio.
adeno;20;PCR Adéno/hum.aqu.
adeno;20;PCR Adéno/Sécré.
adeno;20;PCR Adéno/Ecouvil
adeno;20;PCR Adéno/LCR
adeno;20;PCR Adéno/biopsie
adeno;20;PCR Adéno/Moelle
adeno;20;PCR Adéno/sang
lactoglobul;2;F77 B.LACTOGLOBUL.
lactoglobul;2;f77 b.lactoglobul.
risq;1;HPV risq.indéterminé
abdom;1;CYTOBAC.PUS ABDOM.
ute;1;Géno Papil/col uté.
cabillaud;1;f3 cabillaud/morue
prov;6;HIV1 TROP.ADN PROV.
prov;6;seq.RT Pro ADNprov
prov;6;HIV1 GP41 ADN PROV.
prov;6;seq Env41 ADNprov
prov;6;tropisme ADN prov.
prov;6;HIV1 INT ADN PROV.
biologiques;2;CRP LIQ.BIOLOGIQUES
biologiques;2;UREE LIQ.BIOLOGIQUES
pass;4;Pass.C.trach/CULTGEN
pass;4;Pass.C.trach/CULTPUS
pass;4;Pass.C.trach/CULORL
pass;4;Pass.C.trach/CUL LQ
hemocult;1;Hémocult. aér-an N2
leishmanios;1;Interpr.Leishmanios
peritoneal;1;MYCOL LQ.PERITONEAL
ecouv;13;PCR HHV6 ECOUV.
ecouv;13;PCR HHV6/Ecouv.
ecouv;13;adéno écouv. CP
ecouv;13;PCR Entéro/Ecouv.
ecouv;13;PCR Rougeole/Ecouv.
ecouv;13;hsv écouv. CP
ecouv;13;b19 écouv. CP
ecouv;13;cmv écouv. CP
ecouv;13;PCR Oreill/Ecouv.
ecouv;13;HHV6 écouv. CP
ecouv;13;vzv écouv. CP
ecouv;13;PCR ROUGEOLE ECOUV.
ecouv;13;ebv écouv. CP
fs;1;FS total de HFSA
enft;3;FX26 MEL ALIM.ENFT
enft;3;FX28 MEL ALIM.ENFT
enft;3;FX27 MEL ALIM.ENFT
gb;2;GB réception
gb;2;MORPHOLOGIE GB
lev;1;Ac d a lev/creat u
ova;2;ANALYSE  PCT°OVA.BL
ova;2;analyse pct°ova.bl
neurolept;18;DOSAGE NEUROLEPT.3
neurolept;18;Id Neurolept. Sg
neurolept;18;DOSAGE NEUROLEPT.1
neurolept;18;Dos  Neurolept. 1
neurolept;18;DOSAGE NEUROLEPT.2
neurolept;18;Dos Neurolept. 2
neurolept;18;Dos Neurolept. 3
neurolept;18;Dos  Neurolept. U3
neurolept;18;Dos  Neurolept.
neurolept;18;Dos  Neurolept. U1
neurolept;18;Dos  Neurolept. U2
neurolept;18;Id Neurolept. Ur
neurolept;18;Dos  Neurolept. U
neurolept;18;Dos Neurolept. 1
neurolept;18;Dos  Neurolept. 2
neurolept;18;I D NEUROLEPT. UR
neurolept;18;Dos  Neurolept. 3
neurolept;18;Id Neurolept. Pl
capillaire;1;LACT.capillaire
genot;13;ID/GénotC.trachoGENI
genot;13;ID/GénotC.trachoLBA
genot;13;ID/GénotC.trachoURI
genot;13;ID/GénotC.trachoPUS
genot;13;ID/GénotC.trachoRES
genot;13;ID/GénotC.trachoMAT
genot;13;ID/GénotC.tracho ORL
genot;13;ID/GénotC.trachoBIOP
genot;13;ID/GénotC.trachoSOU
genot;13;ID/GénotC.trachoLCR
genot;13;ID/GénotC.tracho OEI
genot;13;ID/GénotC.tracho Aut
genot;13;ID/GénotC.trachoLQ
lact;3;LACT.capillaire
lact;3;LACT.plas art
lact;3;LACT.plas v
kap;1;Dos.SérCh.légKapLam
mucovis;1;SEC.BRONC-P.MUCOVIS
recmutgenfviiicoch;1;RecMutGènFVIIIcoch.
bk;12;PCR BK/Biopsie
bk;12;PCR BK/Liq.bio.
bk;12;bk biopsie CP
bk;12;bk sang CP
bk;12;PCR BK LIQUIDE
bk;12;PCR BK URINES
bk;12;PCR BK/sang total
bk;12;PCR BK/urines
bk;12;PCR BK BIOPSIE
bk;12;bk liq bio CP
bk;12;bk urines CP
bk;12;PCR BK SANG
sero;14;SERO.POUMON.FERMIER
sero;14;Séro.tularémie
sero;14;COCCIDIOIDOMYC.SERO
sero;14;Séro.Leptospira conf
sero;14;TRANS.SERO BOTULISME
sero;14;TRANS SéroEcoli ENTH
sero;14;TR.SERO.PYO MUCOVISC
sero;14;SERO.BOTULISME
sero;14;SéroPneumo.Hypers
sero;14;Séro.Legionella conf
sero;14;Interprét.Séro Ric.
sero;14;SERO.PNEUMO.HYPERS
sero;14;Séro.P.aeruginosa mu
sero;14;SERO.LYME LCR ET SER
cr;3;TEM ROTEM cf CR
cr;3;Clair Cr Cockcr. H
cr;3;Clair Cr Cockcr. F
cuit;1;f81 fromage p.cuit
ric;1;Interprét.Séro Ric.
lames;2;CONS.LAMES FIXEES/CO
lames;2;cons.lames fixées/c
xyloc;1;C232 LIDO-XYLOC.
ge;1;Typ.pcr.C.trachoGé
tissu;10;CONG.TISSU OVARIEN
tissu;10;conservA.tissu germ
tissu;10;CONGEL.TISSU.TESTICU
tissu;10;PCRYOCONS.TISSU GERM
tissu;10;décong.tissu germin
tissu;10;CongélTissuTesticul
tissu;10;CONSERV.A.TISSU GERM
tissu;10;cong.tissu ovarien
tissu;10;DECONG.TISSU GERMINA
tissu;10;Pcryocons.tissu ger
fibrinolyse;2;ExplorFibrinolyse
fibrinolyse;2;EXPLORAT.FIBRINOLYSE
polymer;1;seq  Polymér.NS5B
risque;1;HPVrisque bas/indéte
zika;3;PCR Zika/plasma
zika;3;PCR ZIKA/LCR
zika;3;PCR ZIKA/PVT DIVERS
logiciel;1;SAISIE RES.LOGICIEL
hbpm;5;Posologie HBPM
hbpm;5;TCA HBPM PREV
hbpm;5;TCA HBPM CURAT
hbpm;5;Activité AXa HBPM
hbpm;5;ANTI XA HBPM
mgr;1;MGR commentaires
trypano;3;TRYPANO.AFRIC.LCR
trypano;3;Interpr.Trypano.Afr
trypano;3;Interpr.Trypano.AFRI
stock;1;StockPréanalytique
transm;1;SERO LEGIONEL.TRANSM
prost;1;LIQ SEM PROST.VESIC
pul;4;CYT.DES BIOPS.PUL N3
pul;4;CYTOB.DES BIOPS.PUL
pul;4;CYT.DES BIOPS.PUL N4
pul;4;CYT.DES BIOP.PUL N2
interpret;2;Interprét.Amibiase:
interpret;2;Interprét.Séro Ric.
glob;2;Mut alpha glob.
glob;2;Mut béta glob.
eosino;2;P.EOSINO URINES
eosino;2;EosinoLiqBio
destruc;1;sup destruc.paillet
op;2;CYTOBAC.PLAIE OP.N3
op;2;CYTOBAC.PLAIE OP.N2
ang;1;EXP ANG.KININES
art;4;COOXYMETRIE ART.
art;4;R.pcr.S.aureusART
art;4;AMMONIEMIE ART.
art;4;R.pcr.K.kingaeART
benzodiazep;1;I D BENZODIAZEP. U
ss;10;ss grp  uiep
ss;10;SS LOTLAIT MATER.CRU
ss;10;AGREGAT PLAQ SS AA
ss;10;ETUDE SS POP NK
ss;10;ss grp interméd
ss;10;SS CLASSES IGG
ss;10;AGG PLQ SS AA CONF P
ss;10;FIV ss microM
ss;10;Etude ss pop tub2
ss;10;Etude ss pop NK
oei;1;Typ.pcr.C.trachOei
ur;19;R.pcr.M.hominisUR
ur;19;Dextroprop.Ur
ur;19;Ac TrichloraC.Ur
ur;19;AC TRICHLORAC.UR
ur;19;Id Benzodiaz.Ur
ur;19;Chrome ur/Créatur
ur;19;SCREEN.ORGANOPHOS.UR
ur;19;Id Cannabis Ur.
ur;19;SULFAM.HYPOGLYC.UR
ur;19;CHLORALO.UR RECH
ur;19;EX MICR. UR. PYELIQ
ur;19;SULFA.HYPOGLYC.UR.
ur;19;R.pcr.Chl.trach.Ur
ur;19;ALB ur/Créat ur
ur;19;Dos  Bétabloq.Ur
ur;19;PROTO SULFATOX.UR
ur;19;Phénothiazines Ur.
ur;19;RADIOTOXICITE UR.
ur;19;Alb ur/ Prot ur
suivicol;1;PROT.SUIVICOL EXTER.
mes;1;FOLATES eryth.mes
fulminante;1;HEP.FULMINANTE
